Time,Verhicle Numbers(t),Verhicle Numbers(t-1),Verhicle Numbers(t-2),Verhicle Numbers(t-3),Verhicle Numbers(t-4)
2021-07-31 11:15:00,544,478,689,894,618
2021-07-31 11:20:00,540,544,478,689,894
2021-07-31 11:25:00,81,540,544,478,689
2021-07-31 11:30:00,360,81,540,544,478
2021-07-31 11:35:00,473,360,81,540,544
2021-07-31 11:40:00,292,473,360,81,540
2021-07-31 11:45:00,746,292,473,360,81
2021-07-31 11:50:00,288,746,292,473,360
2021-07-31 11:55:00,880,288,746,292,473
2021-07-31 12:00:00,608,880,288,746,292
2021-07-31 12:05:00,473,608,880,288,746
2021-07-31 12:10:00,683,473,608,880,288
2021-07-31 12:15:00,905,683,473,608,880
2021-07-31 12:20:00,149,905,683,473,608
2021-07-31 12:25:00,968,149,905,683,473
2021-07-31 12:30:00,518,968,149,905,683
2021-07-31 12:35:00,97,518,968,149,905
2021-07-31 12:40:00,118,97,518,968,149
2021-07-31 12:45:00,19,118,97,518,968
2021-07-31 12:50:00,940,19,118,97,518
2021-07-31 12:55:00,765,940,19,118,97
2021-07-31 13:00:00,754,765,940,19,118
2021-07-31 13:05:00,562,754,765,940,19
2021-07-31 13:10:00,11,562,754,765,940
2021-07-31 13:15:00,249,11,562,754,765
2021-07-31 13:20:00,854,249,11,562,754
2021-07-31 13:25:00,867,854,249,11,562
2021-07-31 13:30:00,157,867,854,249,11
2021-07-31 13:35:00,102,157,867,854,249
2021-07-31 13:40:00,226,102,157,867,854
2021-07-31 13:45:00,245,226,102,157,867
2021-07-31 13:50:00,358,245,226,102,157
2021-07-31 13:55:00,349,358,245,226,102
2021-07-31 14:00:00,213,349,358,245,226
2021-07-31 14:05:00,349,213,349,358,245
2021-07-31 14:10:00,551,349,213,349,358
2021-07-31 14:15:00,366,551,349,213,349
2021-07-31 14:20:00,32,366,551,349,213
2021-07-31 14:25:00,474,32,366,551,349
2021-07-31 14:30:00,569,474,32,366,551
2021-07-31 14:35:00,33,569,474,32,366
2021-07-31 14:40:00,312,33,569,474,32
2021-07-31 14:45:00,939,312,33,569,474
2021-07-31 14:50:00,606,939,312,33,569
2021-07-31 14:55:00,479,606,939,312,33
2021-07-31 15:00:00,902,479,606,939,312
2021-07-31 15:05:00,562,902,479,606,939
2021-07-31 15:10:00,122,562,902,479,606
2021-07-31 15:15:00,386,122,562,902,479
2021-07-31 15:20:00,686,386,122,562,902
2021-07-31 15:25:00,998,686,386,122,562
2021-07-31 15:30:00,948,998,686,386,122
2021-07-31 15:35:00,961,948,998,686,386
2021-07-31 15:40:00,489,961,948,998,686
2021-07-31 15:45:00,8,489,961,948,998
2021-07-31 15:50:00,427,8,489,961,948
2021-07-31 15:55:00,351,427,8,489,961
2021-07-31 16:00:00,205,351,427,8,489
2021-07-31 16:05:00,17,205,351,427,8
2021-07-31 16:10:00,23,17,205,351,427
2021-07-31 16:15:00,566,23,17,205,351
2021-07-31 16:20:00,924,566,23,17,205
2021-07-31 16:25:00,549,924,566,23,17
2021-07-31 16:30:00,731,549,924,566,23
2021-07-31 16:35:00,828,731,549,924,566
2021-07-31 16:40:00,394,828,731,549,924
2021-07-31 16:45:00,524,394,828,731,549
2021-07-31 16:50:00,783,524,394,828,731
2021-07-31 16:55:00,546,783,524,394,828
2021-07-31 17:00:00,18,546,783,524,394
2021-07-31 17:05:00,226,18,546,783,524
2021-07-31 17:10:00,63,226,18,546,783
2021-07-31 17:15:00,34,63,226,18,546
2021-07-31 17:20:00,725,34,63,226,18
2021-07-31 17:25:00,195,725,34,63,226
2021-07-31 17:30:00,692,195,725,34,63
2021-07-31 17:35:00,119,692,195,725,34
2021-07-31 17:40:00,420,119,692,195,725
2021-07-31 17:45:00,209,420,119,692,195
2021-07-31 17:50:00,831,209,420,119,692
2021-07-31 17:55:00,562,831,209,420,119
2021-07-31 18:00:00,16,562,831,209,420
2021-07-31 18:05:00,217,16,562,831,209
2021-07-31 18:10:00,354,217,16,562,831
2021-07-31 18:15:00,440,354,217,16,562
2021-07-31 18:20:00,127,440,354,217,16
2021-07-31 18:25:00,727,127,440,354,217
2021-07-31 18:30:00,340,727,127,440,354
2021-07-31 18:35:00,963,340,727,127,440
2021-07-31 18:40:00,815,963,340,727,127
2021-07-31 18:45:00,258,815,963,340,727
2021-07-31 18:50:00,342,258,815,963,340
2021-07-31 18:55:00,770,342,258,815,963
2021-07-31 19:00:00,378,770,342,258,815
2021-07-31 19:05:00,11,378,770,342,258
2021-07-31 19:10:00,235,11,378,770,342
2021-07-31 19:15:00,542,235,11,378,770
2021-07-31 19:20:00,372,542,235,11,378
2021-07-31 19:25:00,23,372,542,235,11
2021-07-31 19:30:00,730,23,372,542,235
2021-07-31 19:35:00,427,730,23,372,542
2021-07-31 19:40:00,266,427,730,23,372
2021-07-31 19:45:00,382,266,427,730,23
2021-07-31 19:50:00,510,382,266,427,730
2021-07-31 19:55:00,70,510,382,266,427
2021-07-31 20:00:00,46,70,510,382,266
2021-07-31 20:05:00,400,46,70,510,382
2021-07-31 20:10:00,520,400,46,70,510
2021-07-31 20:15:00,271,520,400,46,70
2021-07-31 20:20:00,835,271,520,400,46
2021-07-31 20:25:00,235,835,271,520,400
2021-07-31 20:30:00,947,235,835,271,520
2021-07-31 20:35:00,594,947,235,835,271
2021-07-31 20:40:00,212,594,947,235,835
2021-07-31 20:45:00,417,212,594,947,235
2021-07-31 20:50:00,199,417,212,594,947
2021-07-31 20:55:00,598,199,417,212,594
2021-07-31 21:00:00,707,598,199,417,212
2021-07-31 21:05:00,6,707,598,199,417
2021-07-31 21:10:00,686,6,707,598,199
2021-07-31 21:15:00,316,686,6,707,598
2021-07-31 21:20:00,200,316,686,6,707
2021-07-31 21:25:00,556,200,316,686,6
2021-07-31 21:30:00,265,556,200,316,686
2021-07-31 21:35:00,531,265,556,200,316
2021-07-31 21:40:00,889,531,265,556,200
2021-07-31 21:45:00,757,889,531,265,556
2021-07-31 21:50:00,76,757,889,531,265
2021-07-31 21:55:00,632,76,757,889,531
2021-07-31 22:00:00,781,632,76,757,889
2021-07-31 22:05:00,897,781,632,76,757
2021-07-31 22:10:00,6,897,781,632,76
2021-07-31 22:15:00,53,6,897,781,632
2021-07-31 22:20:00,684,53,6,897,781
2021-07-31 22:25:00,982,684,53,6,897
2021-07-31 22:30:00,866,982,684,53,6
2021-07-31 22:35:00,100,866,982,684,53
2021-07-31 22:40:00,160,100,866,982,684
2021-07-31 22:45:00,266,160,100,866,982
2021-07-31 22:50:00,56,266,160,100,866
2021-07-31 22:55:00,507,56,266,160,100
2021-07-31 23:00:00,113,507,56,266,160
2021-07-31 23:05:00,200,113,507,56,266
2021-07-31 23:10:00,739,200,113,507,56
2021-07-31 23:15:00,736,739,200,113,507
2021-07-31 23:20:00,410,736,739,200,113
2021-07-31 23:25:00,918,410,736,739,200
2021-07-31 23:30:00,595,918,410,736,739
2021-07-31 23:35:00,30,595,918,410,736
2021-07-31 23:40:00,547,30,595,918,410
2021-07-31 23:45:00,420,547,30,595,918
2021-07-31 23:50:00,112,420,547,30,595
2021-07-31 23:55:00,80,112,420,547,30
2021-08-01 00:00:00,499,80,112,420,547
2021-08-01 00:05:00,767,499,80,112,420
2021-08-01 00:10:00,435,767,499,80,112
2021-08-01 00:15:00,965,435,767,499,80
2021-08-01 00:20:00,433,965,435,767,499
2021-08-01 00:25:00,755,433,965,435,767
2021-08-01 00:30:00,560,755,433,965,435
2021-08-01 00:35:00,387,560,755,433,965
2021-08-01 00:40:00,539,387,560,755,433
2021-08-01 00:45:00,744,539,387,560,755
2021-08-01 00:50:00,231,744,539,387,560
2021-08-01 00:55:00,356,231,744,539,387
2021-08-01 01:00:00,773,356,231,744,539
2021-08-01 01:05:00,704,773,356,231,744
2021-08-01 01:10:00,447,704,773,356,231
2021-08-01 01:15:00,755,447,704,773,356
2021-08-01 01:20:00,705,755,447,704,773
2021-08-01 01:25:00,358,705,755,447,704
2021-08-01 01:30:00,413,358,705,755,447
2021-08-01 01:35:00,442,413,358,705,755
2021-08-01 01:40:00,845,442,413,358,705
2021-08-01 01:45:00,336,845,442,413,358
2021-08-01 01:50:00,405,336,845,442,413
2021-08-01 01:55:00,91,405,336,845,442
2021-08-01 02:00:00,425,91,405,336,845
2021-08-01 02:05:00,42,425,91,405,336
2021-08-01 02:10:00,766,42,425,91,405
2021-08-01 02:15:00,954,766,42,425,91
2021-08-01 02:20:00,48,954,766,42,425
2021-08-01 02:25:00,883,48,954,766,42
2021-08-01 02:30:00,523,883,48,954,766
2021-08-01 02:35:00,228,523,883,48,954
2021-08-01 02:40:00,820,228,523,883,48
2021-08-01 02:45:00,899,820,228,523,883
2021-08-01 02:50:00,979,899,820,228,523
2021-08-01 02:55:00,476,979,899,820,228
2021-08-01 03:00:00,383,476,979,899,820
2021-08-01 03:05:00,537,383,476,979,899
2021-08-01 03:10:00,749,537,383,476,979
2021-08-01 03:15:00,396,749,537,383,476
2021-08-01 03:20:00,626,396,749,537,383
2021-08-01 03:25:00,73,626,396,749,537
2021-08-01 03:30:00,727,73,626,396,749
2021-08-01 03:35:00,869,727,73,626,396
2021-08-01 03:40:00,767,869,727,73,626
2021-08-01 03:45:00,728,767,869,727,73
2021-08-01 03:50:00,584,728,767,869,727
2021-08-01 03:55:00,77,584,728,767,869
2021-08-01 04:00:00,853,77,584,728,767
2021-08-01 04:05:00,75,853,77,584,728
2021-08-01 04:10:00,125,75,853,77,584
2021-08-01 04:15:00,515,125,75,853,77
2021-08-01 04:20:00,170,515,125,75,853
2021-08-01 04:25:00,86,170,515,125,75
2021-08-01 04:30:00,253,86,170,515,125
2021-08-01 04:35:00,4,253,86,170,515
2021-08-01 04:40:00,48,4,253,86,170
2021-08-01 04:45:00,591,48,4,253,86
2021-08-01 04:50:00,425,591,48,4,253
2021-08-01 04:55:00,214,425,591,48,4
2021-08-01 05:00:00,385,214,425,591,48
2021-08-01 05:05:00,428,385,214,425,591
2021-08-01 05:10:00,502,428,385,214,425
2021-08-01 05:15:00,246,502,428,385,214
2021-08-01 05:20:00,836,246,502,428,385
2021-08-01 05:25:00,116,836,246,502,428
2021-08-01 05:30:00,203,116,836,246,502
2021-08-01 05:35:00,116,203,116,836,246
2021-08-01 05:40:00,758,116,203,116,836
2021-08-01 05:45:00,747,758,116,203,116
2021-08-01 05:50:00,630,747,758,116,203
2021-08-01 05:55:00,675,630,747,758,116
2021-08-01 06:00:00,425,675,630,747,758
2021-08-01 06:05:00,79,425,675,630,747
2021-08-01 06:10:00,308,79,425,675,630
2021-08-01 06:15:00,170,308,79,425,675
2021-08-01 06:20:00,405,170,308,79,425
2021-08-01 06:25:00,296,405,170,308,79
2021-08-01 06:30:00,782,296,405,170,308
2021-08-01 06:35:00,593,782,296,405,170
2021-08-01 06:40:00,128,593,782,296,405
2021-08-01 06:45:00,140,128,593,782,296
2021-08-01 06:50:00,683,140,128,593,782
2021-08-01 06:55:00,895,683,140,128,593
2021-08-01 07:00:00,285,895,683,140,128
2021-08-01 07:05:00,673,285,895,683,140
2021-08-01 07:10:00,286,673,285,895,683
2021-08-01 07:15:00,599,286,673,285,895
2021-08-01 07:20:00,223,599,286,673,285
2021-08-01 07:25:00,101,223,599,286,673
2021-08-01 07:30:00,28,101,223,599,286
2021-08-01 07:35:00,472,28,101,223,599
2021-08-01 07:40:00,619,472,28,101,223
2021-08-01 07:45:00,839,619,472,28,101
2021-08-01 07:50:00,237,839,619,472,28
2021-08-01 07:55:00,929,237,839,619,472
2021-08-01 08:00:00,602,929,237,839,619
2021-08-01 08:05:00,540,602,929,237,839
2021-08-01 08:10:00,906,540,602,929,237
2021-08-01 08:15:00,647,906,540,602,929
2021-08-01 08:20:00,966,647,906,540,602
2021-08-01 08:25:00,26,966,647,906,540
2021-08-01 08:30:00,310,26,966,647,906
2021-08-01 08:35:00,637,310,26,966,647
2021-08-01 08:40:00,286,637,310,26,966
2021-08-01 08:45:00,928,286,637,310,26
2021-08-01 08:50:00,545,928,286,637,310
2021-08-01 08:55:00,623,545,928,286,637
2021-08-01 09:00:00,267,623,545,928,286
2021-08-01 09:05:00,789,267,623,545,928
2021-08-01 09:10:00,386,789,267,623,545
2021-08-01 09:15:00,848,386,789,267,623
2021-08-01 09:20:00,304,848,386,789,267
2021-08-01 09:25:00,704,304,848,386,789
2021-08-01 09:30:00,920,704,304,848,386
2021-08-01 09:35:00,518,920,704,304,848
2021-08-01 09:40:00,469,518,920,704,304
2021-08-01 09:45:00,577,469,518,920,704
2021-08-01 09:50:00,869,577,469,518,920
2021-08-01 09:55:00,159,869,577,469,518
2021-08-01 10:00:00,797,159,869,577,469
2021-08-01 10:05:00,736,797,159,869,577
2021-08-01 10:10:00,59,736,797,159,869
2021-08-01 10:15:00,354,59,736,797,159
2021-08-01 10:20:00,741,354,59,736,797
2021-08-01 10:25:00,498,741,354,59,736
2021-08-01 10:30:00,778,498,741,354,59
2021-08-01 10:35:00,800,778,498,741,354
2021-08-01 10:40:00,921,800,778,498,741
2021-08-01 10:45:00,424,921,800,778,498
2021-08-01 10:50:00,475,424,921,800,778
2021-08-01 10:55:00,843,475,424,921,800
2021-08-01 11:00:00,820,843,475,424,921
2021-08-01 11:05:00,191,820,843,475,424
2021-08-01 11:10:00,29,191,820,843,475
2021-08-01 11:15:00,110,29,191,820,843
2021-08-01 11:20:00,268,110,29,191,820
2021-08-01 11:25:00,613,268,110,29,191
2021-08-01 11:30:00,398,613,268,110,29
2021-08-01 11:35:00,924,398,613,268,110
2021-08-01 11:40:00,517,924,398,613,268
2021-08-01 11:45:00,256,517,924,398,613
2021-08-01 11:50:00,778,256,517,924,398
2021-08-01 11:55:00,574,778,256,517,924
2021-08-01 12:00:00,469,574,778,256,517
2021-08-01 12:05:00,863,469,574,778,256
2021-08-01 12:10:00,933,863,469,574,778
2021-08-01 12:15:00,231,933,863,469,574
2021-08-01 12:20:00,733,231,933,863,469
2021-08-01 12:25:00,914,733,231,933,863
2021-08-01 12:30:00,70,914,733,231,933
2021-08-01 12:35:00,804,70,914,733,231
2021-08-01 12:40:00,180,804,70,914,733
2021-08-01 12:45:00,570,180,804,70,914
2021-08-01 12:50:00,786,570,180,804,70
2021-08-01 12:55:00,59,786,570,180,804
2021-08-01 13:00:00,152,59,786,570,180
2021-08-01 13:05:00,555,152,59,786,570
2021-08-01 13:10:00,596,555,152,59,786
2021-08-01 13:15:00,495,596,555,152,59
2021-08-01 13:20:00,71,495,596,555,152
2021-08-01 13:25:00,40,71,495,596,555
2021-08-01 13:30:00,748,40,71,495,596
2021-08-01 13:35:00,680,748,40,71,495
2021-08-01 13:40:00,678,680,748,40,71
2021-08-01 13:45:00,812,678,680,748,40
2021-08-01 13:50:00,759,812,678,680,748
2021-08-01 13:55:00,297,759,812,678,680
2021-08-01 14:00:00,193,297,759,812,678
2021-08-01 14:05:00,867,193,297,759,812
2021-08-01 14:10:00,276,867,193,297,759
2021-08-01 14:15:00,135,276,867,193,297
2021-08-01 14:20:00,408,135,276,867,193
2021-08-01 14:25:00,603,408,135,276,867
2021-08-01 14:30:00,475,603,408,135,276
2021-08-01 14:35:00,585,475,603,408,135
2021-08-01 14:40:00,906,585,475,603,408
2021-08-01 14:45:00,302,906,585,475,603
2021-08-01 14:50:00,375,302,906,585,475
2021-08-01 14:55:00,501,375,302,906,585
2021-08-01 15:00:00,456,501,375,302,906
2021-08-01 15:05:00,408,456,501,375,302
2021-08-01 15:10:00,631,408,456,501,375
2021-08-01 15:15:00,113,631,408,456,501
2021-08-01 15:20:00,395,113,631,408,456
2021-08-01 15:25:00,908,395,113,631,408
2021-08-01 15:30:00,913,908,395,113,631
2021-08-01 15:35:00,48,913,908,395,113
2021-08-01 15:40:00,780,48,913,908,395
2021-08-01 15:45:00,970,780,48,913,908
2021-08-01 15:50:00,393,970,780,48,913
2021-08-01 15:55:00,41,393,970,780,48
2021-08-01 16:00:00,190,41,393,970,780
2021-08-01 16:05:00,825,190,41,393,970
2021-08-01 16:10:00,25,825,190,41,393
2021-08-01 16:15:00,464,25,825,190,41
2021-08-01 16:20:00,998,464,25,825,190
2021-08-01 16:25:00,741,998,464,25,825
2021-08-01 16:30:00,477,741,998,464,25
2021-08-01 16:35:00,672,477,741,998,464
2021-08-01 16:40:00,466,672,477,741,998
2021-08-01 16:45:00,966,466,672,477,741
2021-08-01 16:50:00,181,966,466,672,477
2021-08-01 16:55:00,791,181,966,466,672
2021-08-01 17:00:00,957,791,181,966,466
2021-08-01 17:05:00,560,957,791,181,966
2021-08-01 17:10:00,690,560,957,791,181
2021-08-01 17:15:00,110,690,560,957,791
2021-08-01 17:20:00,286,110,690,560,957
2021-08-01 17:25:00,174,286,110,690,560
2021-08-01 17:30:00,716,174,286,110,690
2021-08-01 17:35:00,50,716,174,286,110
2021-08-01 17:40:00,130,50,716,174,286
2021-08-01 17:45:00,913,130,50,716,174
2021-08-01 17:50:00,343,913,130,50,716
2021-08-01 17:55:00,954,343,913,130,50
2021-08-01 18:00:00,110,954,343,913,130
2021-08-01 18:05:00,611,110,954,343,913
2021-08-01 18:10:00,521,611,110,954,343
2021-08-01 18:15:00,882,521,611,110,954
2021-08-01 18:20:00,350,882,521,611,110
2021-08-01 18:25:00,449,350,882,521,611
2021-08-01 18:30:00,789,449,350,882,521
2021-08-01 18:35:00,488,789,449,350,882
2021-08-01 18:40:00,350,488,789,449,350
2021-08-01 18:45:00,788,350,488,789,449
2021-08-01 18:50:00,938,788,350,488,789
2021-08-01 18:55:00,652,938,788,350,488
2021-08-01 19:00:00,669,652,938,788,350
2021-08-01 19:05:00,926,669,652,938,788
2021-08-01 19:10:00,71,926,669,652,938
2021-08-01 19:15:00,320,71,926,669,652
2021-08-01 19:20:00,985,320,71,926,669
2021-08-01 19:25:00,544,985,320,71,926
2021-08-01 19:30:00,201,544,985,320,71
2021-08-01 19:35:00,20,201,544,985,320
2021-08-01 19:40:00,80,20,201,544,985
2021-08-01 19:45:00,116,80,20,201,544
2021-08-01 19:50:00,262,116,80,20,201
2021-08-01 19:55:00,184,262,116,80,20
2021-08-01 20:00:00,685,184,262,116,80
2021-08-01 20:05:00,317,685,184,262,116
2021-08-01 20:10:00,712,317,685,184,262
2021-08-01 20:15:00,303,712,317,685,184
2021-08-01 20:20:00,950,303,712,317,685
2021-08-01 20:25:00,953,950,303,712,317
2021-08-01 20:30:00,195,953,950,303,712
2021-08-01 20:35:00,403,195,953,950,303
2021-08-01 20:40:00,453,403,195,953,950
2021-08-01 20:45:00,368,453,403,195,953
2021-08-01 20:50:00,102,368,453,403,195
2021-08-01 20:55:00,141,102,368,453,403
2021-08-01 21:00:00,674,141,102,368,453
2021-08-01 21:05:00,566,674,141,102,368
2021-08-01 21:10:00,706,566,674,141,102
2021-08-01 21:15:00,363,706,566,674,141
2021-08-01 21:20:00,783,363,706,566,674
2021-08-01 21:25:00,633,783,363,706,566
2021-08-01 21:30:00,501,633,783,363,706
2021-08-01 21:35:00,569,501,633,783,363
2021-08-01 21:40:00,623,569,501,633,783
2021-08-01 21:45:00,647,623,569,501,633
2021-08-01 21:50:00,582,647,623,569,501
2021-08-01 21:55:00,472,582,647,623,569
2021-08-01 22:00:00,938,472,582,647,623
2021-08-01 22:05:00,933,938,472,582,647
2021-08-01 22:10:00,318,933,938,472,582
2021-08-01 22:15:00,639,318,933,938,472
2021-08-01 22:20:00,316,639,318,933,938
2021-08-01 22:25:00,662,316,639,318,933
2021-08-01 22:30:00,861,662,316,639,318
2021-08-01 22:35:00,466,861,662,316,639
2021-08-01 22:40:00,111,466,861,662,316
2021-08-01 22:45:00,507,111,466,861,662
2021-08-01 22:50:00,981,507,111,466,861
2021-08-01 22:55:00,882,981,507,111,466
2021-08-01 23:00:00,822,882,981,507,111
2021-08-01 23:05:00,443,822,882,981,507
2021-08-01 23:10:00,851,443,822,882,981
2021-08-01 23:15:00,762,851,443,822,882
2021-08-01 23:20:00,147,762,851,443,822
2021-08-01 23:25:00,992,147,762,851,443
2021-08-01 23:30:00,317,992,147,762,851
2021-08-01 23:35:00,750,317,992,147,762
2021-08-01 23:40:00,834,750,317,992,147
2021-08-01 23:45:00,917,834,750,317,992
2021-08-01 23:50:00,88,917,834,750,317
2021-08-01 23:55:00,627,88,917,834,750
2021-08-02 00:00:00,809,627,88,917,834
2021-08-02 00:05:00,328,809,627,88,917
2021-08-02 00:10:00,132,328,809,627,88
2021-08-02 00:15:00,218,132,328,809,627
2021-08-02 00:20:00,273,218,132,328,809
2021-08-02 00:25:00,317,273,218,132,328
2021-08-02 00:30:00,378,317,273,218,132
2021-08-02 00:35:00,804,378,317,273,218
2021-08-02 00:40:00,883,804,378,317,273
2021-08-02 00:45:00,448,883,804,378,317
2021-08-02 00:50:00,42,448,883,804,378
2021-08-02 00:55:00,736,42,448,883,804
2021-08-02 01:00:00,289,736,42,448,883
2021-08-02 01:05:00,690,289,736,42,448
2021-08-02 01:10:00,164,690,289,736,42
2021-08-02 01:15:00,797,164,690,289,736
2021-08-02 01:20:00,440,797,164,690,289
2021-08-02 01:25:00,21,440,797,164,690
2021-08-02 01:30:00,260,21,440,797,164
2021-08-02 01:35:00,166,260,21,440,797
2021-08-02 01:40:00,830,166,260,21,440
2021-08-02 01:45:00,562,830,166,260,21
2021-08-02 01:50:00,365,562,830,166,260
2021-08-02 01:55:00,654,365,562,830,166
2021-08-02 02:00:00,36,654,365,562,830
2021-08-02 02:05:00,613,36,654,365,562
2021-08-02 02:10:00,65,613,36,654,365
2021-08-02 02:15:00,307,65,613,36,654
2021-08-02 02:20:00,413,307,65,613,36
2021-08-02 02:25:00,857,413,307,65,613
2021-08-02 02:30:00,378,857,413,307,65
2021-08-02 02:35:00,173,378,857,413,307
2021-08-02 02:40:00,589,173,378,857,413
2021-08-02 02:45:00,196,589,173,378,857
2021-08-02 02:50:00,98,196,589,173,378
2021-08-02 02:55:00,458,98,196,589,173
2021-08-02 03:00:00,52,458,98,196,589
2021-08-02 03:05:00,864,52,458,98,196
2021-08-02 03:10:00,175,864,52,458,98
2021-08-02 03:15:00,149,175,864,52,458
2021-08-02 03:20:00,962,149,175,864,52
2021-08-02 03:25:00,6,962,149,175,864
2021-08-02 03:30:00,694,6,962,149,175
2021-08-02 03:35:00,966,694,6,962,149
2021-08-02 03:40:00,246,966,694,6,962
2021-08-02 03:45:00,109,246,966,694,6
2021-08-02 03:50:00,466,109,246,966,694
2021-08-02 03:55:00,122,466,109,246,966
2021-08-02 04:00:00,952,122,466,109,246
2021-08-02 04:05:00,696,952,122,466,109
2021-08-02 04:10:00,868,696,952,122,466
2021-08-02 04:15:00,940,868,696,952,122
2021-08-02 04:20:00,234,940,868,696,952
2021-08-02 04:25:00,994,234,940,868,696
2021-08-02 04:30:00,861,994,234,940,868
2021-08-02 04:35:00,551,861,994,234,940
2021-08-02 04:40:00,73,551,861,994,234
2021-08-02 04:45:00,59,73,551,861,994
2021-08-02 04:50:00,739,59,73,551,861
2021-08-02 04:55:00,483,739,59,73,551
2021-08-02 05:00:00,703,483,739,59,73
2021-08-02 05:05:00,794,703,483,739,59
2021-08-02 05:10:00,351,794,703,483,739
2021-08-02 05:15:00,540,351,794,703,483
2021-08-02 05:20:00,215,540,351,794,703
2021-08-02 05:25:00,467,215,540,351,794
2021-08-02 05:30:00,47,467,215,540,351
2021-08-02 05:35:00,86,47,467,215,540
2021-08-02 05:40:00,50,86,47,467,215
2021-08-02 05:45:00,15,50,86,47,467
2021-08-02 05:50:00,500,15,50,86,47
2021-08-02 05:55:00,411,500,15,50,86
2021-08-02 06:00:00,279,411,500,15,50
2021-08-02 06:05:00,587,279,411,500,15
2021-08-02 06:10:00,54,587,279,411,500
2021-08-02 06:15:00,561,54,587,279,411
2021-08-02 06:20:00,768,561,54,587,279
2021-08-02 06:25:00,595,768,561,54,587
2021-08-02 06:30:00,174,595,768,561,54
2021-08-02 06:35:00,542,174,595,768,561
2021-08-02 06:40:00,262,542,174,595,768
2021-08-02 06:45:00,46,262,542,174,595
2021-08-02 06:50:00,951,46,262,542,174
2021-08-02 06:55:00,402,951,46,262,542
2021-08-02 07:00:00,601,402,951,46,262
2021-08-02 07:05:00,345,601,402,951,46
2021-08-02 07:10:00,104,345,601,402,951
2021-08-02 07:15:00,759,104,345,601,402
2021-08-02 07:20:00,890,759,104,345,601
2021-08-02 07:25:00,658,890,759,104,345
2021-08-02 07:30:00,240,658,890,759,104
2021-08-02 07:35:00,727,240,658,890,759
2021-08-02 07:40:00,455,727,240,658,890
2021-08-02 07:45:00,710,455,727,240,658
2021-08-02 07:50:00,679,710,455,727,240
2021-08-02 07:55:00,112,679,710,455,727
